image,label
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44554.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44581.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44624.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44643.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44855.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44929.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\44936.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45014.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45069.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45174.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45233.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45294.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45345.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45402.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45470.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45499.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45528.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45559.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45635.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45681.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45745.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45749.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45795.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45837.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45912.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45916.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\45973.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46016.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46038.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46065.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46076.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46113.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46180.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46213.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46232.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46322.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46341.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46355.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46391.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46432.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46588.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46589.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46610.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46615.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46637.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46659.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46660.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46678.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46722.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46748.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46774.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46800.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46898.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46926.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46956.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\46969.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47060.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47070.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47097.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47115.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47151.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47159.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47176.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47178.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47194.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47202.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47204.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47243.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47255.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47341.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47352.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47354.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47380.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47396.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47418.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47518.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47606.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47753.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47754.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47782.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47794.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47797.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47815.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47847.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47853.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47887.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\47893.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48036.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48079.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48118.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48159.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48206.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48208.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48367.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48486.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48514.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48524.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48531.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48579.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48645.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48664.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48671.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48700.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48728.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48743.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48775.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48822.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48832.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48865.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48951.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\48983.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49014.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49034.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49108.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49276.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49288.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49301.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49363.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49373.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49401.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49412.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49476.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49492.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49505.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49513.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49530.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49531.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49554.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49573.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49599.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49621.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49629.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49669.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\valid\real\49687.jpg,Real
